Date,Store_ID,Store_Location,Region,SKU,SKU_Category,SKU_SubCategory,Brand,Unit_Price,Discount,Promo_Flag,Stock_On_Hand,Supplier_ID,Supplier_Rating,Weather,DayOfWeek,Holiday_Flag,Footfall,Basket_Size,Avg_Customer_Age,Loyalty_Segment,Staff_Count,Competitor_Price,Web_Orders,Mobile_Orders,Units_Sold,Sales_Revenue
13/07/2023,ALN04,Sharjah,South,1090,Produce,SubB,BrandB,32.18,0.1,1,48,SUP04,3.82,Hot,3,0,650,5.4,35.2,Silver,8,20.98,62,28,257,7443.23
14/07/2023,AUH02,Sharjah,North,1034,Produce,SubC,BrandA,25.76,0.2,0,78,SUP02,3.42,Sunny,4,0,391,7,26.3,Silver,10,40.62,5,42,299,6161.79
15/07/2023,ALN04,Al Ain,South,1032,Beverages,SubC,BrandB,37.63,0.1,0,57,SUP03,3.97,Sunny,5,1,888,4.86,33.5,Bronze,16,31.06,5,41,253,8568.35
16/07/2023,SHJ03,Sharjah,North,1083,Dairy,SubB,BrandC,27.83,0.15,1,134,SUP03,3.68,Rainy,6,1,915,3.87,48.1,Gold,13,28.5,29,59,357,8445.01
17/07/2023,SHJ03,Sharjah,West,1015,Bakery,SubC,BrandD,23.67,0.1,0,66,SUP03,4.08,Cool,0,0,290,6.87,42.7,Bronze,7,32.28,0,70,254,5410.96
18/07/2023,SHJ03,Sharjah,Central,1033,Bakery,SubC,BrandB,25.19,0.2,0,30,SUP04,4.35,Sunny,1,0,560,7.87,36.7,Bronze,21,37.61,62,73,325,6549.4
19/07/2023,ALN04,Dubai,Central,1065,Personal Care,SubC,BrandB,37.81,0.05,0,91,SUP03,4.27,Hot,2,0,763,5.52,25,Bronze,15,39.72,7,67,269,9662.35
20/07/2023,AUH02,Al Ain,South,1098,Beverages,SubA,BrandD,31.95,0.05,1,108,SUP02,3.92,Sunny,3,0,332,7.12,42.4,Silver,23,29.56,27,58,242,7345.3
21/07/2023,AUH02,Abu Dhabi,North,1039,Beverages,SubB,BrandD,2.91,0.1,0,157,SUP04,4.11,Sunny,4,0,573,5.19,27.4,Bronze,12,40.25,88,5,338,885.22
22/07/2023,ALN04,Dubai,North,1027,Beverages,SubA,BrandD,22.3,0,0,24,SUP04,3.57,Rainy,5,0,757,5.83,24.5,Silver,10,24.93,32,72,269,5998.7
23/07/2023,SHJ03,Sharjah,South,1046,Dairy,SubB,BrandC,28.16,0.1,0,78,SUP03,3.05,Hot,6,0,370,5.82,43.9,Gold,12,13.78,52,27,197,4992.77
24/07/2023,SHJ03,Dubai,North,1038,Produce,SubB,BrandD,30.45,0.15,1,188,SUP01,4.25,Hot,0,0,270,5.93,52.1,Bronze,11,39.82,37,30,296,7661.22
25/07/2023,AUH02,Sharjah,West,1069,Beverages,SubC,BrandA,10.1,0.05,0,85,SUP01,3.51,Cool,1,0,127,3.25,37.2,Silver,6,25.19,51,38,262,2513.89
26/07/2023,SHJ03,Sharjah,Central,1072,Beverages,SubB,BrandB,34.95,0.05,0,71,SUP02,4.34,Hot,2,0,235,5.03,23.4,Bronze,16,40.95,77,49,278,9230.3
27/07/2023,DXB01,Dubai,South,1019,Snacks,SubA,BrandD,38.32,0.05,0,128,SUP03,4.49,Sunny,3,0,1024,5.16,51,Bronze,18,3.54,10,36,251,9137.4
28/07/2023,AUH02,Al Ain,South,1000,Dairy,SubA,BrandD,11,0,1,46,SUP03,4.83,Hot,4,0,504,3.21,24.2,Bronze,17,18.97,1,71,303,3333
29/07/2023,SHJ03,Sharjah,North,1071,Personal Care,SubA,BrandC,35.54,0,1,143,SUP04,4.92,Hot,5,0,1076,3.45,50.6,Platinum,6,42.75,52,14,353,12545.62
30/07/2023,AUH02,Al Ain,South,1086,Beverages,SubB,BrandC,5.69,0.2,1,35,SUP04,3.02,Sunny,6,0,987,6.34,34.9,Bronze,20,12.58,93,50,370,1684.24
31/07/2023,DXB01,Abu Dhabi,West,1062,Snacks,SubA,BrandB,4.12,0.1,0,17,SUP03,4.98,Rainy,0,0,955,5.08,34.1,Gold,6,42.47,93,69,328,1216.22
01/08/2023,AUH02,Sharjah,North,1066,Bakery,SubB,BrandA,6.91,0.1,0,13,SUP04,4.37,Cool,1,0,543,2.04,39.9,Bronze,8,43.01,67,22,282,1753.76
02/08/2023,AUH02,Al Ain,North,1003,Personal Care,SubA,BrandB,4.19,0.15,0,30,SUP03,4.29,Cool,2,0,533,6.86,53.6,Gold,20,39.91,76,24,294,1047.08
03/08/2023,AUH02,Al Ain,North,1057,Beverages,SubA,BrandD,34.11,0.05,1,168,SUP02,3.03,Rainy,3,0,608,7.18,51.7,Gold,14,26.15,6,45,235,7615.06
04/08/2023,AUH02,Abu Dhabi,North,1024,Beverages,SubB,BrandA,4.24,0,0,158,SUP04,4.72,Sunny,4,0,133,4.26,37.5,Silver,19,29.75,66,22,240,1017.6
05/08/2023,DXB01,Al Ain,West,1046,Snacks,SubA,BrandA,12.32,0.15,0,34,SUP03,3.29,Cool,5,0,1125,2.46,45,Gold,13,39.37,8,9,291,3047.35
06/08/2023,ALN04,Al Ain,North,1037,Dairy,SubC,BrandA,5.94,0.15,1,152,SUP04,4.67,Rainy,6,0,461,7.63,41.2,Bronze,9,35.32,77,72,345,1741.91
07/08/2023,AUH02,Abu Dhabi,South,1014,Beverages,SubB,BrandA,13.23,0,0,172,SUP02,3.03,Rainy,0,0,705,7.18,44.9,Silver,11,29.02,62,31,297,3929.31
08/08/2023,AUH02,Sharjah,West,1062,Bakery,SubB,BrandB,5.44,0.1,0,186,SUP04,4.29,Rainy,1,0,815,2.71,49.4,Silver,6,44.23,10,50,306,1498.18
09/08/2023,SHJ03,Al Ain,Central,1020,Beverages,SubB,BrandC,27.38,0.05,0,52,SUP03,3.87,Cool,2,0,349,1.67,23.1,Silver,23,31.42,36,40,202,5254.22
10/08/2023,AUH02,Al Ain,Central,1098,Bakery,SubC,BrandC,7.07,0.1,0,178,SUP04,3.4,Cool,3,0,246,4.08,32.8,Gold,11,43.94,13,64,264,1679.83
11/08/2023,SHJ03,Al Ain,South,1056,Personal Care,SubB,BrandD,34.37,0.15,0,46,SUP04,3.22,Cool,4,0,447,5.73,53.7,Bronze,19,4.28,18,64,205,5988.97
12/08/2023,ALN04,Dubai,South,1052,Personal Care,SubA,BrandC,33.05,0.05,0,194,SUP03,3.88,Cool,5,0,498,2.23,53.3,Bronze,16,7.8,7,39,168,5274.78
13/08/2023,DXB01,Abu Dhabi,West,1045,Produce,SubA,BrandC,2.52,0.2,0,51,SUP01,3.25,Hot,6,0,224,4.59,22.4,Bronze,22,21.3,6,17,263,530.21
14/08/2023,DXB01,Dubai,Central,1013,Produce,SubA,BrandC,36.04,0.15,0,184,SUP04,3.97,Rainy,0,0,862,3.98,28.6,Gold,14,18.43,58,35,224,6862.02
15/08/2023,ALN04,Abu Dhabi,Central,1099,Bakery,SubB,BrandC,3.1,0.1,0,101,SUP04,4.25,Hot,1,0,497,7.23,54.8,Gold,12,35.61,62,30,274,764.46
16/08/2023,DXB01,Sharjah,Central,1075,Dairy,SubA,BrandD,11.11,0.1,0,70,SUP02,4.65,Rainy,2,0,230,4.01,38.3,Silver,19,8.74,6,53,231,2309.77
17/08/2023,ALN04,Sharjah,Central,1016,Beverages,SubB,BrandB,3.23,0.1,0,151,SUP01,4.36,Cool,3,0,704,4.74,40.9,Silver,22,43.97,54,62,311,904.08
18/08/2023,ALN04,Al Ain,Central,1038,Beverages,SubA,BrandA,14.76,0,0,77,SUP02,3.13,Cool,4,0,991,7.69,27.5,Silver,13,15.41,2,0,326,4811.76
19/08/2023,ALN04,Abu Dhabi,North,1008,Produce,SubC,BrandC,21.53,0.15,0,62,SUP03,3.61,Hot,5,0,921,3.1,51.5,Silver,21,20.33,66,51,245,4483.62
20/08/2023,DXB01,Sharjah,South,1098,Bakery,SubC,BrandB,32.27,0.05,0,93,SUP03,3.58,Sunny,6,0,1001,3.02,29.6,Bronze,17,13.67,17,56,240,7357.56
21/08/2023,SHJ03,Abu Dhabi,North,1076,Beverages,SubC,BrandC,14.84,0.1,0,43,SUP02,4.83,Cool,0,0,1044,6.6,28.3,Silver,17,26.83,44,8,340,4541.04
22/08/2023,ALN04,Sharjah,Central,1078,Beverages,SubC,BrandC,28.81,0.1,1,85,SUP04,4.74,Sunny,1,0,831,2.94,29.5,Silver,10,4.33,96,73,243,6300.75
23/08/2023,AUH02,Dubai,West,1081,Dairy,SubB,BrandA,9.13,0,0,106,SUP01,3.74,Rainy,2,0,433,6.82,52.3,Silver,10,8.27,91,55,255,2328.15
24/08/2023,DXB01,Sharjah,West,1096,Snacks,SubA,BrandA,30.52,0.05,1,161,SUP02,3.14,Hot,3,0,1143,1.67,45.2,Bronze,19,34.02,35,46,346,10031.92
25/08/2023,ALN04,Dubai,Central,1005,Produce,SubC,BrandA,10.97,0.15,0,157,SUP02,4.79,Sunny,4,0,304,1.78,47.4,Gold,11,9.86,15,2,193,1799.63
26/08/2023,ALN04,Sharjah,Central,1090,Produce,SubB,BrandC,7.45,0.2,0,39,SUP03,4.78,Sunny,5,0,1055,7.31,34.4,Gold,12,11.97,78,1,275,1639
27/08/2023,AUH02,Al Ain,West,1022,Snacks,SubC,BrandC,9.05,0,0,97,SUP04,4.71,Cool,6,0,454,4.79,52,Silver,22,36.06,28,53,266,2407.3
28/08/2023,SHJ03,Dubai,North,1058,Beverages,SubC,BrandC,8.92,0.15,0,16,SUP01,4.69,Sunny,0,0,923,6.03,48.1,Silver,14,5.83,58,36,253,1918.25
29/08/2023,SHJ03,Sharjah,North,1090,Dairy,SubB,BrandA,21.49,0.2,0,45,SUP02,3.96,Sunny,1,0,1125,2.58,46.8,Silver,18,20.7,17,55,296,5088.83
30/08/2023,SHJ03,Al Ain,Central,1097,Dairy,SubB,BrandD,34.1,0.1,0,47,SUP01,3.35,Rainy,2,0,1040,2.16,54,Silver,14,2.8,48,30,233,7150.77
31/08/2023,ALN04,Dubai,North,1045,Produce,SubA,BrandB,5.02,0.1,1,61,SUP01,3.95,Hot,3,0,267,6.84,34.1,Bronze,21,16.78,45,11,327,1477.39
01/09/2023,ALN04,Al Ain,West,1037,Dairy,SubA,BrandD,28.86,0.05,0,152,SUP02,3.99,Cool,4,0,467,3.51,42.2,Gold,9,32,82,57,248,6799.42
02/09/2023,ALN04,Abu Dhabi,North,1013,Personal Care,SubC,BrandC,26.87,0.2,0,183,SUP01,3.98,Cool,5,0,635,4.19,52,Silver,7,5.69,28,66,205,4406.68
03/09/2023,DXB01,Abu Dhabi,Central,1099,Snacks,SubC,BrandC,35.16,0.1,1,160,SUP03,4.08,Sunny,6,0,1062,1.2,48.1,Silver,18,40.18,69,25,335,10600.74
04/09/2023,AUH02,Dubai,West,1071,Beverages,SubA,BrandD,11.28,0.1,0,149,SUP04,3.52,Rainy,0,0,679,3.7,40.6,Silver,18,41.09,49,11,303,3076.06
05/09/2023,ALN04,Sharjah,North,1061,Personal Care,SubA,BrandC,19.1,0.05,1,181,SUP04,3.73,Sunny,1,0,1049,6.39,24.5,Silver,24,6.34,54,15,268,4862.86
06/09/2023,AUH02,Dubai,South,1034,Snacks,SubB,BrandB,37.18,0.15,0,152,SUP04,3.87,Sunny,2,0,306,6.75,43.5,Gold,17,44.6,26,52,240,7584.72
07/09/2023,AUH02,Al Ain,West,1018,Bakery,SubA,BrandC,27.08,0.1,1,102,SUP03,3.26,Cool,3,0,1172,5.89,39.4,Silver,9,14.65,6,71,279,6799.79
08/09/2023,SHJ03,Sharjah,West,1029,Produce,SubA,BrandB,16.77,0,0,116,SUP03,3.91,Sunny,4,0,643,5.85,28.1,Gold,15,5.43,90,48,198,3320.46
09/09/2023,DXB01,Abu Dhabi,South,1077,Dairy,SubC,BrandD,6.99,0,0,135,SUP03,4.62,Sunny,5,0,228,4.54,51.1,Silver,21,2.02,82,48,188,1314.12
10/09/2023,ALN04,Sharjah,South,1083,Bakery,SubA,BrandD,11.97,0.15,0,58,SUP04,4.66,Rainy,6,0,713,4.77,33.3,Platinum,24,19.45,80,6,297,3021.83
11/09/2023,SHJ03,Abu Dhabi,West,1024,Dairy,SubC,BrandC,24.09,0.2,0,30,SUP01,3.82,Cool,0,0,134,6.2,34.8,Gold,13,29.01,40,14,226,4355.47
12/09/2023,SHJ03,Sharjah,South,1039,Personal Care,SubA,BrandB,29.29,0.05,0,24,SUP03,4.04,Hot,1,0,918,2.73,44.2,Bronze,11,16.15,10,35,256,7123.33
13/09/2023,ALN04,Sharjah,Central,1087,Beverages,SubB,BrandC,6.73,0,0,23,SUP02,3.07,Rainy,2,0,298,2.62,38.1,Gold,9,37.95,4,71,271,1823.83
14/09/2023,AUH02,Sharjah,Central,1013,Beverages,SubA,BrandA,24.78,0,0,51,SUP03,4.35,Rainy,3,0,176,7.65,24.9,Silver,12,32.76,65,73,232,5748.96
15/09/2023,SHJ03,Al Ain,Central,1025,Beverages,SubA,BrandA,22.91,0.15,0,24,SUP02,3.81,Rainy,4,0,468,1.19,34.8,Platinum,19,16.93,55,14,195,3797.33
16/09/2023,AUH02,Al Ain,West,1086,Dairy,SubA,BrandA,21.53,0.2,1,72,SUP04,3.89,Cool,5,0,932,1.98,25.1,Silver,18,33.52,11,61,333,5735.59
17/09/2023,DXB01,Dubai,South,1021,Bakery,SubC,BrandA,28.22,0.2,0,36,SUP02,4.75,Sunny,6,0,625,4.99,28.3,Bronze,10,42.43,41,17,291,6569.62
18/09/2023,AUH02,Dubai,South,1047,Beverages,SubB,BrandC,33.82,0.15,0,102,SUP03,3.92,Hot,0,0,448,6.16,22.2,Bronze,14,5.82,74,45,177,5088.22
19/09/2023,DXB01,Abu Dhabi,North,1082,Bakery,SubA,BrandA,14.27,0,0,114,SUP03,3.04,Cool,1,0,605,4.77,28,Silver,8,15.02,9,60,210,2996.7
20/09/2023,AUH02,Al Ain,North,1050,Dairy,SubC,BrandB,35.78,0.05,0,62,SUP01,3.45,Sunny,2,0,742,3.49,32.9,Gold,15,21.82,27,42,186,6322.33
21/09/2023,SHJ03,Abu Dhabi,South,1002,Personal Care,SubB,BrandD,8.1,0,0,61,SUP04,3.95,Rainy,3,0,337,7.85,39.8,Silver,20,23.31,6,43,245,1984.5
22/09/2023,SHJ03,Dubai,South,1041,Bakery,SubC,BrandD,8.57,0.2,1,72,SUP02,3.85,Cool,4,0,237,5.93,52.3,Bronze,22,25.22,13,65,307,2104.79
23/09/2023,DXB01,Abu Dhabi,South,1018,Personal Care,SubC,BrandA,12.14,0,1,190,SUP04,4.72,Sunny,5,0,711,6.82,39.8,Silver,11,14.79,76,54,299,3629.86
24/09/2023,ALN04,Dubai,West,1072,Dairy,SubB,BrandA,6.54,0.05,0,66,SUP03,4.08,Hot,6,0,779,1.28,45.3,Silver,8,30.63,68,38,307,1907.39
25/09/2023,DXB01,Al Ain,South,1027,Dairy,SubA,BrandA,10.75,0.1,1,129,SUP01,4.38,Hot,0,0,938,2.65,33.8,Bronze,23,29.67,60,4,337,3260.48
26/09/2023,DXB01,Sharjah,North,1083,Produce,SubC,BrandC,6.04,0,0,61,SUP03,3.94,Sunny,1,0,1037,3.62,46.8,Bronze,10,26.76,50,56,305,1842.2
27/09/2023,AUH02,Al Ain,West,1044,Dairy,SubC,BrandD,33.23,0.15,0,116,SUP03,3.88,Cool,2,0,454,2.28,42.5,Bronze,18,6.71,41,14,216,6101.03
28/09/2023,AUH02,Abu Dhabi,South,1070,Dairy,SubA,BrandA,7.28,0.1,0,52,SUP03,3.89,Rainy,3,0,677,1.51,37.2,Bronze,6,22.41,7,15,280,1834.56
29/09/2023,DXB01,Abu Dhabi,North,1077,Snacks,SubA,BrandB,30.4,0.15,0,144,SUP02,3.82,Sunny,4,0,946,2.58,28.4,Bronze,22,17.19,49,56,228,5891.52
30/09/2023,SHJ03,Al Ain,West,1062,Beverages,SubB,BrandA,3.82,0.15,0,126,SUP03,4.08,Rainy,5,0,658,4.74,32,Bronze,8,23.01,0,24,274,889.68
01/10/2023,AUH02,Al Ain,South,1072,Produce,SubB,BrandD,38.04,0.15,0,179,SUP04,3.5,Hot,6,0,948,5.87,42.5,Gold,24,41.62,68,21,275,8891.85
02/10/2023,ALN04,Dubai,South,1018,Produce,SubB,BrandA,29.02,0,0,13,SUP04,4.78,Sunny,0,0,239,6.42,36.1,Bronze,17,22.56,10,30,196,5687.92
03/10/2023,AUH02,Abu Dhabi,South,1046,Produce,SubA,BrandD,2.26,0.2,0,142,SUP01,3.67,Hot,1,0,762,1.3,51.3,Bronze,13,2.4,47,33,262,473.7
04/10/2023,AUH02,Abu Dhabi,West,1013,Snacks,SubC,BrandA,31.03,0.1,0,89,SUP04,3.3,Rainy,2,1,120,4,29.7,Bronze,13,20.76,9,15,184,5138.57
05/10/2023,ALN04,Al Ain,North,1037,Personal Care,SubC,BrandB,21.54,0.05,1,50,SUP03,3.19,Rainy,3,0,163,1.86,24.4,Silver,20,37.25,14,69,293,5995.66
06/10/2023,DXB01,Sharjah,North,1052,Dairy,SubB,BrandA,31.62,0.2,0,141,SUP03,3.03,Sunny,4,0,1195,4.02,41.4,Silver,16,35.5,46,58,299,7563.5
07/10/2023,ALN04,Abu Dhabi,Central,1060,Beverages,SubA,BrandB,21.85,0,0,11,SUP04,3.85,Sunny,5,0,1089,4.04,51.2,Bronze,6,23.98,92,14,272,5943.2
08/10/2023,DXB01,Sharjah,South,1035,Bakery,SubC,BrandB,26.36,0.15,0,158,SUP01,3.38,Sunny,6,0,261,4.49,34,Silver,21,12.59,24,12,174,3898.64
09/10/2023,DXB01,Al Ain,Central,1039,Personal Care,SubB,BrandA,31.88,0.05,0,52,SUP01,3.04,Hot,0,0,229,7.25,43.4,Silver,19,21.89,5,23,180,5451.48
10/10/2023,DXB01,Al Ain,Central,1080,Dairy,SubC,BrandB,17.39,0.1,0,91,SUP04,4.04,Rainy,1,0,680,6.64,29.6,Bronze,12,26.15,10,12,295,4617.04
11/10/2023,ALN04,Dubai,North,1029,Snacks,SubC,BrandC,2.1,0.2,0,117,SUP02,4.36,Rainy,2,0,324,5.46,40.4,Silver,11,44.99,16,64,247,414.96
12/10/2023,DXB01,Abu Dhabi,West,1008,Dairy,SubA,BrandA,34.3,0.2,0,146,SUP02,3.17,Hot,3,0,679,7.2,48,Silver,9,29.63,14,35,225,6174
13/10/2023,SHJ03,Sharjah,West,1063,Dairy,SubA,BrandA,16.47,0.05,0,165,SUP02,3.92,Sunny,4,0,1082,5.75,50.6,Bronze,13,31.79,15,48,299,4678.3
14/10/2023,ALN04,Dubai,North,1032,Snacks,SubC,BrandB,20.85,0,0,35,SUP02,4.49,Cool,5,1,1104,6.73,25.5,Silver,24,23.03,55,47,298,6213.3
15/10/2023,SHJ03,Abu Dhabi,West,1051,Produce,SubB,BrandB,2.3,0.1,0,91,SUP04,4.97,Sunny,6,1,206,4.95,33.8,Gold,8,17.11,65,42,291,602.37
16/10/2023,DXB01,Dubai,Central,1088,Produce,SubA,BrandA,20.7,0.05,0,92,SUP01,4.33,Cool,0,0,720,4.68,43.1,Silver,9,36.92,35,5,281,5525.86
17/10/2023,AUH02,Al Ain,South,1013,Beverages,SubC,BrandC,39.49,0.15,0,140,SUP03,3.49,Cool,1,0,939,6.07,23.1,Bronze,18,23.18,82,67,223,7485.33
18/10/2023,DXB01,Abu Dhabi,North,1074,Beverages,SubA,BrandB,12.57,0.1,1,82,SUP03,4.43,Hot,2,0,676,1.14,44.8,Gold,7,44.77,37,13,315,3563.6
19/10/2023,SHJ03,Dubai,South,1052,Produce,SubA,BrandB,17.03,0.2,0,109,SUP04,4.2,Rainy,3,0,298,5.83,39.4,Silver,16,21.55,84,29,229,3119.9
20/10/2023,SHJ03,Dubai,West,1098,Personal Care,SubA,BrandD,28.11,0.05,1,58,SUP03,3.42,Rainy,4,0,609,7.54,31.5,Bronze,21,4.74,74,7,210,5607.94
21/10/2023,ALN04,Sharjah,South,1058,Bakery,SubC,BrandC,32.96,0.2,0,154,SUP02,4.7,Rainy,5,0,766,6,48.9,Bronze,15,31.29,2,53,250,6592
22/10/2023,AUH02,Dubai,West,1077,Dairy,SubB,BrandC,17.86,0.2,1,72,SUP01,3.85,Rainy,6,0,178,1.26,31.6,Silver,20,3.81,97,65,209,2986.19
23/10/2023,ALN04,Abu Dhabi,West,1093,Bakery,SubB,BrandA,13.77,0.2,0,64,SUP04,4.92,Hot,0,0,993,3.65,54.7,Gold,15,12.62,17,3,269,2963.3
24/10/2023,SHJ03,Abu Dhabi,Central,1040,Dairy,SubB,BrandC,37.64,0,0,160,SUP01,4.45,Cool,1,0,611,6.67,48.9,Bronze,7,17.08,78,73,208,7829.12
25/10/2023,DXB01,Sharjah,West,1067,Produce,SubA,BrandA,27.73,0.2,1,43,SUP04,4.29,Rainy,2,0,349,7.71,45.4,Bronze,11,33.75,88,59,298,6610.83
26/10/2023,AUH02,Abu Dhabi,Central,1067,Beverages,SubC,BrandD,6.52,0.15,0,114,SUP04,4.46,Cool,3,0,988,3.59,24,Silver,19,23.15,53,52,286,1585.01
27/10/2023,DXB01,Al Ain,Central,1091,Personal Care,SubA,BrandC,4.62,0.15,0,114,SUP04,3.96,Hot,4,0,1123,6.89,51.8,Gold,7,3.04,78,73,260,1021.02
28/10/2023,DXB01,Abu Dhabi,Central,1007,Beverages,SubB,BrandB,20.37,0.1,0,78,SUP04,4.01,Sunny,5,0,698,7.05,48.1,Bronze,15,28.45,93,14,248,4546.58
29/10/2023,AUH02,Abu Dhabi,North,1001,Bakery,SubB,BrandD,10.36,0.2,0,24,SUP01,4.7,Hot,6,1,852,1.86,29.6,Gold,22,19.57,16,0,314,2602.43
30/10/2023,ALN04,Dubai,North,1085,Beverages,SubC,BrandA,11.65,0.2,1,184,SUP03,4.36,Rainy,0,0,699,6.92,34.9,Silver,13,41.62,81,21,325,3029
31/10/2023,DXB01,Dubai,West,1040,Produce,SubA,BrandD,35.35,0.05,0,12,SUP04,4.79,Sunny,1,0,1074,3.27,30.9,Gold,21,23.38,94,14,235,7891.89
01/11/2023,SHJ03,Abu Dhabi,Central,1054,Personal Care,SubB,BrandA,5.4,0,0,165,SUP02,4.78,Hot,2,0,582,5.15,54.5,Silver,19,32.43,81,73,319,1722.6
02/11/2023,DXB01,Sharjah,North,1015,Bakery,SubC,BrandD,29.18,0.1,0,12,SUP04,4.95,Hot,3,0,935,4.77,50.2,Bronze,15,11.26,98,21,238,6250.36
03/11/2023,AUH02,Dubai,Central,1092,Personal Care,SubA,BrandA,12.3,0.2,0,111,SUP01,4.4,Cool,4,0,271,5.64,52.7,Silver,18,34.67,12,49,283,2784.72
04/11/2023,AUH02,Sharjah,South,1061,Dairy,SubA,BrandC,30.89,0.05,0,13,SUP04,4,Hot,5,0,968,6.18,48,Gold,6,32.95,62,47,290,8510.2
05/11/2023,AUH02,Abu Dhabi,South,1047,Beverages,SubB,BrandB,29.45,0,0,97,SUP02,3.33,Sunny,6,0,116,4.09,37.1,Bronze,15,40.86,13,72,249,7333.05
06/11/2023,ALN04,Abu Dhabi,South,1029,Personal Care,SubB,BrandA,2.28,0.1,0,168,SUP01,4.41,Hot,0,0,493,7.22,28.8,Silver,17,3.26,58,50,240,492.48
07/11/2023,DXB01,Al Ain,West,1011,Snacks,SubA,BrandD,21.35,0.1,0,54,SUP04,3.58,Rainy,1,0,333,6.67,28.9,Bronze,22,21.13,35,16,237,4553.96
08/11/2023,ALN04,Dubai,Central,1034,Beverages,SubA,BrandA,7.29,0.2,1,196,SUP02,3.57,Cool,2,0,347,6.5,27,Bronze,19,31.14,17,50,319,1860.41
09/11/2023,ALN04,Abu Dhabi,South,1010,Dairy,SubB,BrandA,34.92,0.1,0,54,SUP01,3.48,Sunny,3,0,151,4.21,40,Gold,10,5.91,4,36,168,5279.9
10/11/2023,AUH02,Al Ain,North,1063,Personal Care,SubA,BrandA,35.12,0.05,0,84,SUP04,4.75,Sunny,4,0,114,1.26,52.4,Bronze,24,19.54,13,48,192,6405.89
11/11/2023,AUH02,Dubai,South,1049,Bakery,SubB,BrandD,17.9,0.1,0,174,SUP02,4.74,Hot,5,0,540,4.45,54.7,Gold,10,42.5,24,58,288,4639.68
12/11/2023,ALN04,Abu Dhabi,South,1084,Dairy,SubA,BrandB,18.89,0.15,0,18,SUP01,4.26,Rainy,6,0,795,7.29,31.5,Bronze,20,20.63,43,9,245,3933.84
13/11/2023,DXB01,Abu Dhabi,South,1020,Snacks,SubB,BrandC,13.52,0.05,0,154,SUP04,3.95,Cool,0,0,106,2.33,45,Platinum,18,44.37,38,29,249,3198.16
14/11/2023,SHJ03,Dubai,West,1068,Personal Care,SubC,BrandB,29.23,0,1,127,SUP01,4.34,Sunny,1,0,925,7.88,41.7,Bronze,22,4.26,11,20,261,7629.03
15/11/2023,ALN04,Dubai,North,1047,Produce,SubB,BrandA,15.63,0,0,74,SUP02,4.21,Cool,2,0,1136,6.65,38.1,Bronze,6,32.81,60,33,318,4970.34
16/11/2023,DXB01,Dubai,Central,1019,Beverages,SubB,BrandD,12.18,0.2,1,140,SUP04,3.83,Hot,3,0,577,5.97,44,Bronze,19,26.9,61,72,329,3205.78
17/11/2023,AUH02,Abu Dhabi,North,1066,Bakery,SubC,BrandB,18.42,0.2,0,35,SUP04,3.76,Rainy,4,0,730,5.74,34.3,Gold,9,23.42,52,49,270,3978.72
18/11/2023,AUH02,Abu Dhabi,Central,1043,Produce,SubA,BrandA,5.48,0.15,0,190,SUP04,3.77,Hot,5,1,814,5.11,53.2,Bronze,14,43.74,52,46,300,1397.4
19/11/2023,DXB01,Al Ain,West,1032,Personal Care,SubC,BrandC,30.37,0,0,168,SUP02,4.18,Cool,6,0,214,6.04,45.3,Bronze,22,7.4,27,5,150,4555.5
20/11/2023,SHJ03,Sharjah,West,1072,Personal Care,SubB,BrandC,2.48,0,0,35,SUP03,4.3,Hot,0,1,608,3.95,46.9,Gold,8,40.51,34,49,304,753.92
21/11/2023,AUH02,Dubai,West,1060,Dairy,SubA,BrandC,26.49,0,0,32,SUP04,3.9,Cool,1,0,156,6.92,30,Gold,18,31.66,64,62,232,6145.68
22/11/2023,AUH02,Abu Dhabi,West,1008,Personal Care,SubC,BrandA,8.95,0,1,39,SUP02,4.94,Sunny,2,0,481,5.87,27.6,Gold,17,12.99,2,11,281,2514.95
23/11/2023,AUH02,Abu Dhabi,Central,1067,Bakery,SubA,BrandD,10.83,0.1,0,19,SUP01,3.17,Sunny,3,0,1051,6.4,35,Bronze,21,40.75,42,40,306,2982.58
24/11/2023,DXB01,Dubai,South,1034,Produce,SubA,BrandB,26.15,0.05,1,81,SUP01,3.69,Hot,4,0,374,6.55,47.3,Bronze,9,20.35,49,30,241,5987.04
25/11/2023,ALN04,Sharjah,Central,1080,Bakery,SubC,BrandC,39.73,0.05,1,73,SUP02,3.84,Sunny,5,0,143,1.64,53,Silver,23,36.97,70,1,260,9813.31
26/11/2023,AUH02,Dubai,North,1097,Snacks,SubA,BrandA,31.55,0.15,0,159,SUP03,3.03,Cool,6,0,817,1.39,36.1,Silver,8,18.6,8,15,237,6355.75
27/11/2023,ALN04,Sharjah,West,1087,Snacks,SubC,BrandA,10.58,0.1,0,152,SUP02,3.73,Sunny,0,0,417,6.61,47.5,Bronze,22,38.56,35,0,293,2789.95
28/11/2023,SHJ03,Abu Dhabi,West,1095,Beverages,SubB,BrandB,8.69,0,0,132,SUP01,3.55,Rainy,1,0,633,2.82,37.5,Bronze,6,29.3,22,3,278,2415.82
29/11/2023,AUH02,Sharjah,North,1064,Beverages,SubA,BrandC,34.92,0,1,114,SUP01,4.01,Rainy,2,0,336,5.07,31.7,Platinum,24,7.89,87,46,220,7682.4
